branch_id	region_id	product_id	stock_count	reserved_count	blocked_count	available_count	last_input_date	last_output_date	real_price	sale_price	list_price
1	6	2991	0	0	0	0	07/06/2019 00:00:00	09/03/2020 00:00:00	19,084543	17	43,12
1	6	2993	0	0	0	0	03/12/2019 00:00:00	27/01/2020 00:00:00	36,583521	34	0
1	6	3000	95	0	0	95	11/01/2021 00:00:00	19/01/2021 00:00:00	12,76016	16	31,36
1	6	3000	95	0	0	95	11/01/2021 00:00:00	19/01/2021 00:00:00	12,76016	16	35,97
1	6	3003	26	0	0	26	28/12/2020 00:00:00	13/11/2020 00:00:00	13,010635	17,5	30
1	6	3004	155	0	0	155	04/11/2020 00:00:00	23/12/2020 00:00:00	11,833605	14	34,18
1	6	3005	11	0	0	11	01/04/2020 00:00:00	23/02/2021 00:00:00	8,559331	10	31,36
1	6	3010	19	0	0	19	27/11/2020 00:00:00	23/02/2021 00:00:00	41,34935	41,2	83,93
1	6	3011	33	0	0	33	27/11/2018 00:00:00	12/11/2020 00:00:00	1,2462	1,34	3,42
1	6	3012	70	0	0	70	27/11/2018 00:00:00	19/02/2021 00:00:00	1,8879	2,03	4,39
1	6	3013	0	0	0	0	28/11/2018 00:00:00	28/12/2020 00:00:00	2,5947	2,79	0
1	6	3014	48	8	0	40	30/12/2020 00:00:00	19/02/2021 00:00:00	6,742444	8,868333	18,9
1	6	3023	0	0	0	0	06/07/2020 00:00:00	28/01/2021 00:00:00	112,789293	113,94	275,97
1	6	3024	4	0	0	4	06/07/2020 00:00:00	22/02/2021 00:00:00	45,471172	50,92	0
1	6	3027	18	0	0	18	06/07/2020 00:00:00	28/01/2021 00:00:00	80,848585	89,9	203,21
1	6	3031	0	0	0	0	30/11/2018 00:00:00		5,284338	4,5	12,9
1	6	3034	0	0	0	0	02/06/2020 00:00:00	03/12/2020 00:00:00	19,950423	27,54	0
1	6	3034	0	0	0	0	02/06/2020 00:00:00	03/12/2020 00:00:00	19,950423	27,54	44,9
1	6	3035	0	0	0	0	02/06/2020 00:00:00	17/07/2020 00:00:00	21,234253	27,54	48,94
1	6	3041	0	0	0	0	07/12/2018 00:00:00	31/12/2018 00:00:00	12,323215	12,83	33,04
1	6	3042	1	0	1	0	07/12/2018 00:00:00	09/08/2019 00:00:00	17,92293	18,66	0
1	6	3043	3	0	3	0	24/12/2020 00:00:00	21/01/2021 00:00:00	78,9525	87	125
1	6	3049	24	0	17	7	27/01/2021 00:00:00	17/02/2021 00:00:00	91,612259	113,88	159
1	6	3051	32	0	9	23	30/10/2020 00:00:00	23/02/2021 00:00:00	52,700356	15,06	0
1	6	3053	4	0	4	0	24/03/2020 00:00:00	25/06/2020 00:00:00	72,938167	85,3484	149,9
1	6	3058	1	0	1	0	17/12/2018 00:00:00		129	129	0
1	6	3059	0	0	0	0	16/11/2020 00:00:00	17/02/2021 00:00:00	118,5921	130,68	0
1	6	3063	13	0	2	11	27/01/2021 00:00:00	22/02/2021 00:00:00	107,878607	113,36	189
1	6	3065	50	0	4	46	07/12/2020 00:00:00	15/07/2020 00:00:00	82,889453	81,059	0
1	6	3077	2	0	2	0	09/12/2019 00:00:00	16/03/2020 00:00:00	129,492125	133	318
1	6	3081	23	0	0	23	19/12/2019 00:00:00	22/02/2021 00:00:00	68,385594	69	195
1	6	3083	44	0	0	44	09/12/2020 00:00:00	22/02/2021 00:00:00	67,317888	99,115	169,75
1	6	3084	0	0	0	0	15/07/2020 00:00:00	22/12/2020 00:00:00	11,079861	17,91	35,84
1	6	3086	0	0	0	0	26/11/2019 00:00:00	09/03/2020 00:00:00	138,313167	142,06	0
1	6	3086	0	0	0	0	26/11/2019 00:00:00	09/03/2020 00:00:00	138,313167	142,06	384,55
1	6	3094	5	0	0	5	26/02/2019 00:00:00	05/08/2020 00:00:00	69,19046	78,37	0
1	6	3094	5	0	0	5	26/02/2019 00:00:00	05/08/2020 00:00:00	69,19046	78,37	179,2
1	6	3100	244	0	0	244	04/12/2020 00:00:00	22/02/2021 00:00:00	2,68925	3,1	0
1	6	3105	0	0	0	0	30/12/2019 00:00:00	16/11/2020 00:00:00	37,767947	42	0
1	6	3109	0	0	0	0	25/03/2020 00:00:00	10/08/2020 00:00:00	17,264722	28,6267	0
1	6	3109	0	0	0	0	25/03/2020 00:00:00	10/08/2020 00:00:00	17,264722	28,6267	49
1	6	3112	0	0	0	0	27/03/2019 00:00:00	17/03/2020 00:00:00	10,668772	11,35	22,23
1	6	3129	3	0	0	3	30/11/2020 00:00:00	22/02/2021 00:00:00	4,226524	5,88	0
1	6	3129	3	0	0	3	30/11/2020 00:00:00	22/02/2021 00:00:00	4,226524	5,88	12
1	6	3130	0	0	0	0	03/07/2019 00:00:00	26/01/2021 00:00:00	62,312	64	0
1	6	3131	4	0	0	4	03/07/2019 00:00:00	05/04/2019 00:00:00	86,428691	88,77	0
1	6	3138	2	2	0	0	17/12/2019 00:00:00	12/03/2020 00:00:00	84,940496	87,55	213,64
1	6	3145	0	0	0	0	18/04/2019 00:00:00	18/04/2019 00:00:00	190,1614	218	487,2
1	6	3149	1	1	0	0	04/12/2019 00:00:00	18/08/2020 00:00:00	40,286532	46,3	117,6
1	6	3150	0	0	0	0	12/06/2020 00:00:00	09/09/2020 00:00:00	3,104152	3,44341	12,9
1	6	3153	0	0	0	0	30/09/2019 00:00:00	10/07/2020 00:00:00	11,24751	12,9	0
1	6	3156	0	0	0	0	15/05/2020 00:00:00	22/01/2021 00:00:00	4,18215	4,9	31,25
1	6	3162	0	0	0	0	17/10/2019 00:00:00	03/09/2020 00:00:00	13,239532	15,156	28,69
1	6	3164	1	0	0	1	26/02/2020 00:00:00	01/06/2020 00:00:00	147,954899	172,55	355
1	6	3167	7	0	0	7	12/06/2020 00:00:00	02/05/2019 00:00:00	71,14983	84	0
1	6	3176	13	0	0	13	13/01/2021 00:00:00	23/02/2021 00:00:00	6,1348	7	17,36
1	6	3186	150	0	0	150	15/12/2020 00:00:00	19/01/2021 00:00:00	2,53485	2,62	0
1	6	3197	0	0	0	0	14/08/2020 00:00:00	14/08/2020 00:00:00	4,795721	5,99	10,08
1	6	3203	9	0	0	9	31/12/2020 00:00:00	13/01/2021 00:00:00	6,884251	7,943334	0
1	6	3205	2	0	0	2	30/10/2020 00:00:00	06/11/2020 00:00:00	61,002692	6,23	140
1	6	3207	0	0	0	0	18/06/2019 00:00:00	18/06/2019 00:00:00	14,91272	17,145	36,4
1	6	3213	0	0	0	0	19/06/2019 00:00:00	21/06/2019 00:00:00	77,216494	88,775	0
1	6	3220	5	0	3	2	23/11/2020 00:00:00	16/02/2021 00:00:00	5,158653	6	0
1	6	3227	2	0	0	2	19/06/2019 00:00:00	20/10/2020 00:00:00	142,683354	161,37	0
1	6	3228	6656	205	0	6451	05/01/2021 00:00:00	23/02/2021 00:00:00	9,384682	10,891	15,9
1	6	3229	0	0	0	0	22/10/2019 00:00:00	01/06/2020 00:00:00	12,767207	14,8	0
1	6	3229	0	0	0	0	22/10/2019 00:00:00	01/06/2020 00:00:00	12,767207	14,8	31,83
1	6	3230	26	2	1	23	03/07/2019 00:00:00	18/01/2021 00:00:00	0,32981	0,3442	0,78
1	6	3232	24	0	0	24	07/01/2021 00:00:00	05/02/2021 00:00:00	1,024543	1,223334	2,99
1	6	3245	73	8	5	60	08/02/2021 00:00:00	05/02/2021 00:00:00	1,048787	1,211667	0
1	6	3247	13	3	9	1	23/11/2020 00:00:00	18/01/2021 00:00:00	0,910399	1,17	0
1	6	3248	50	0	2	48	08/02/2021 00:00:00	19/01/2021 00:00:00	1,621129	1,9275	0
1	6	3248	50	0	2	48	08/02/2021 00:00:00	19/01/2021 00:00:00	1,621129	1,9275	5,3
1	6	3253	9	0	0	9	23/11/2020 00:00:00	22/02/2021 00:00:00	2,183208	2,516667	4,42
1	6	3254	13	0	0	13	23/11/2020 00:00:00	22/02/2021 00:00:00	2,183208	2,516667	4,69
1	6	3258	4791	11	0	4780	04/12/2020 00:00:00	23/02/2021 00:00:00	0,261271	0,2476	0
1	6	3261	111	0	43	68	16/07/2019 00:00:00	09/02/2021 00:00:00	0,960241	0,9275	2,2
1	6	3264	293	2	291	0	04/12/2020 00:00:00	19/02/2021 00:00:00	0,36948	0,393135	1
1	6	3266	1142	2	8	1132	16/07/2019 00:00:00	23/02/2021 00:00:00	0,316375	0,3056	0
1	6	3274	24	0	0	24	09/12/2020 00:00:00	14/01/2021 00:00:00	64,739218	65,2434	0
1	6	3278	0	0	0	0	04/08/2020 00:00:00	10/09/2020 00:00:00	1,381953	1,72	0
1	6	3279	36	0	32	4	23/11/2020 00:00:00	12/02/2021 00:00:00	2,462407	2,62	0
1	6	3282	207	0	0	207	16/10/2019 00:00:00	18/02/2021 00:00:00	0,771506	0,92	1,89
1	6	3284	4	0	0	4	08/01/2021 00:00:00	18/01/2021 00:00:00	2,185015	2,3225	0
1	6	3286	1	0	0	1	01/09/2020 00:00:00	28/01/2021 00:00:00	2,499283	3,091	5,1
1	6	3295	116	0	0	116	17/09/2020 00:00:00	19/02/2021 00:00:00	0,192529	0,22988	0,45
1	6	3296	11	1	0	10	08/02/2021 00:00:00	17/02/2021 00:00:00	0,592622	0,710834	0
1	6	3299	18	0	0	18	08/02/2021 00:00:00	05/02/2021 00:00:00	1,874042	2,255834	0
1	6	3310	0	0	0	0	28/01/2021 00:00:00	02/02/2021 00:00:00	45,606405	42,5	92,78
1	6	3318	0	0	0	0	27/08/2019 00:00:00	27/08/2019 00:00:00	32,377507	36,5	80,64
1	6	3319	0	0	0	0	16/07/2019 00:00:00	24/07/2019 00:00:00	16,938725	21,3	54,94
1	6	3321	0	0	0	0	16/07/2019 00:00:00	12/07/2019 00:00:00	16,938725	21,3	50,4
1	6	3324	0	0	0	0	16/07/2019 00:00:00	04/07/2019 00:00:00	29,039957	36,5	80,64
1	6	3325	0	0	0	0	16/07/2019 00:00:00	04/07/2019 00:00:00	29,040419	36,5	87,9
1	6	3333	0	0	0	0	19/07/2019 00:00:00	26/02/2020 00:00:00	34,209875	41,9	99,68
1	6	3334	0	0	0	0	16/07/2019 00:00:00	14/05/2020 00:00:00	33,3285	41,9	0
1	6	3335	3	0	3	0	19/11/2020 00:00:00	19/11/2020 00:00:00	97,530106	202,3	0
1	6	3343	18	0	0	18	07/12/2020 00:00:00	22/02/2021 00:00:00	2,760273	3,445834	0
1	6	3343	18	0	0	18	07/12/2020 00:00:00	22/02/2021 00:00:00	2,760273	3,445834	5,34
1	6	3344	16	0	0	16	23/12/2020 00:00:00	22/02/2021 00:00:00	14,276557	14,59	0
1	6	3344	16	0	0	16	23/12/2020 00:00:00	22/02/2021 00:00:00	14,276557	14,59	25,9
1	6	3345	0	0	0	0	12/08/2019 00:00:00	13/03/2020 00:00:00	32,081328	34	69
1	6	3346	0	0	0	0	10/07/2019 00:00:00		47,84958	60	103
1	6	3349	0	0	0	0	26/07/2019 00:00:00	07/02/2020 00:00:00	70,663125	81,25	0
1	6	3349	0	0	0	0	26/07/2019 00:00:00	07/02/2020 00:00:00	70,663125	81,25	155
1	6	3350	4	0	2	2	26/02/2020 00:00:00	23/12/2020 00:00:00	20,029466	25,9	46,87
1	6	3354	1	1	0	0	18/08/2020 00:00:00	05/02/2021 00:00:00	21,238845	24,11	49
1	6	3359	0	0	0	0	31/01/2020 00:00:00	31/01/2020 00:00:00	38,113063	36,5	0
1	6	3365	0	0	0	0	19/07/2019 00:00:00	19/07/2019 00:00:00	41,79125	49,9	118,42
1	6	3366	0	0	0	0	19/07/2019 00:00:00	24/07/2019 00:00:00	32,57875	38,9	86,68
1	6	3368	0	0	0	0	19/07/2019 00:00:00	19/07/2019 00:00:00	32,57875	38,9	0
1	6	3377	0	0	0	0	22/07/2019 00:00:00	22/07/2019 00:00:00	4,860763	4,74	0
1	6	3379	0	0	0	0	19/07/2019 00:00:00	19/07/2019 00:00:00	17,83875	21,3	52,64
1	6	3380	0	0	0	0	09/08/2019 00:00:00	02/09/2019 00:00:00	33,899563	38,9	86,68
1	6	3385	0	0	0	0	19/11/2019 00:00:00	27/11/2019 00:00:00	8,1675	7	164,53
1	6	3388	10	1	0	9	08/02/2021 00:00:00	22/02/2021 00:00:00	7,067453	8,99	0
1	6	3398	66	0	0	66	02/03/2020 00:00:00		11,242926	6,9	24,64
1	6	3400	1	0	1	0	01/09/2020 00:00:00	31/08/2020 00:00:00	12,610859	15,77	31,92
1	6	3401	0	0	0	0	15/08/2019 00:00:00	28/05/2020 00:00:00	146,640476	153,22	378,45
1	6	3404	2	0	0	2	03/02/2021 00:00:00	17/12/2020 00:00:00	166,249052	168,55	0
1	6	3408	26	0	3	23	07/01/2021 00:00:00	28/12/2020 00:00:00	8,834672	9,85	0
1	6	3411	145	0	0	145	11/09/2020 00:00:00	18/02/2021 00:00:00	1,704	1,92	0
1	6	3417	0	0	0	0	18/12/2019 00:00:00	19/12/2019 00:00:00	35,530687	38,9	0
1	6	3417	0	0	0	0	18/12/2019 00:00:00	19/12/2019 00:00:00	35,530687	38,9	94
1	6	3418	0	0	0	0	09/08/2019 00:00:00	09/08/2019 00:00:00	35,210375	38,9	0
1	6	3418	0	0	0	0	09/08/2019 00:00:00	09/08/2019 00:00:00	35,210375	38,9	86,24
1	6	3418	0	0	0	0	09/08/2019 00:00:00	09/08/2019 00:00:00	35,210375	38,9	94
1	6	3423	0	0	0	0	28/01/2021 00:00:00	02/02/2021 00:00:00	44,845899	42,5	86,24
1	6	3427	6	0	0	6	07/08/2019 00:00:00	11/05/2020 00:00:00	7,153948	9	16,9
1	6	3429	17	0	12	5	23/02/2021 00:00:00	09/02/2021 00:00:00	29,660096	33,09	70,85
1	6	3431	0	0	0	0	16/08/2019 00:00:00	16/08/2019 00:00:00	55,09075	65,78	0
1	6	3431	0	0	0	0	16/08/2019 00:00:00	16/08/2019 00:00:00	55,09075	65,78	128,8
1	6	3437	8	0	0	8	12/08/2019 00:00:00	12/08/2020 00:00:00	41,77125	45	0
1	6	3439	0	0	0	0	27/08/2019 00:00:00	11/02/2020 00:00:00	21,399369	26,8333	0
1	6	3445	46	1	0	45	15/06/2020 00:00:00	23/02/2021 00:00:00	20,349161	25,5175	62,13
1	6	3446	18	0	0	18	15/04/2020 00:00:00	23/02/2021 00:00:00	6,410532	8,0817	0
1	6	3451	35	0	3	32	19/02/2021 00:00:00	23/02/2021 00:00:00	48,308253	61,78	98
1	6	3453	48	8	1	39	13/11/2020 00:00:00	23/02/2021 00:00:00	20,862614	26,1925	49,05
1	6	3456	32	0	0	32	29/12/2020 00:00:00	23/02/2021 00:00:00	5,550551	6,96	0
1	6	3458	0	0	0	0	07/12/2020 00:00:00	19/01/2021 00:00:00	3,860663	4,841	7,9
1	6	3462	29	0	0	29	19/10/2020 00:00:00	11/02/2021 00:00:00	33,990687	38,5	0
1	6	3464	10	0	0	10	10/12/2020 00:00:00	23/02/2021 00:00:00	12,801687	14,5	39,2
1	6	3467	4	0	0	4	31/07/2020 00:00:00	16/02/2021 00:00:00	22,047141	26	0
1	6	3472	25	0	8	17	01/12/2020 00:00:00	19/02/2021 00:00:00	95,06531	113,51	370,72
1	6	3472	25	0	8	17	01/12/2020 00:00:00	19/02/2021 00:00:00	95,06531	113,51	404,08
1	6	3473	0	0	0	0	09/02/2021 00:00:00	19/02/2021 00:00:00	139,806667	170,4	488,32
1	6	3484	6	0	0	6	20/03/2020 00:00:00	16/02/2021 00:00:00	82,516329	112,8	463,9
1	6	3485	0	0	0	0	10/12/2020 00:00:00	19/02/2021 00:00:00	13,154932	14,9	44,69
1	6	3487	0	0	0	0	05/03/2020 00:00:00	08/06/2020 00:00:00	5,43915	5,5	14,9
1	6	3488	82	0	29	53	17/04/2020 00:00:00	22/02/2021 00:00:00	19,191416	19,9	0
1	6	3493	1	0	1	0	26/08/2019 00:00:00	19/11/2019 00:00:00	1,801505	2,065	4,32
1	6	3497	0	0	0	0	27/08/2019 00:00:00	28/08/2019 00:00:00	18,894302	21,3	0
1	6	3497	0	0	0	0	27/08/2019 00:00:00	28/08/2019 00:00:00	18,894302	21,3	79,52
1	6	3502	0	0	1	-1	26/08/2019 00:00:00		20,8725	23	0
1	6	3505	12	2	0	10	10/12/2020 00:00:00	23/02/2021 00:00:00	24,944531	29,6	102,48
1	6	3505	12	2	0	10	10/12/2020 00:00:00	23/02/2021 00:00:00	24,944531	29,6	111,7
1	6	3509	2	0	0	2	05/03/2020 00:00:00	21/12/2020 00:00:00	21,344523	20,4	0
1	6	3510	0	0	0	0	05/03/2020 00:00:00	28/09/2020 00:00:00	21,344674	20,4	65,63
1	6	3513	1	0	0	1	16/09/2019 00:00:00	29/04/2020 00:00:00	53,206095	61,36	123,2
1	6	3515	5	0	0	5	16/09/2019 00:00:00	24/09/2019 00:00:00	95,925675	94	0
1	6	3515	5	0	0	5	16/09/2019 00:00:00	24/09/2019 00:00:00	95,925675	94	235,2
1	6	3516	0	0	0	0	15/07/2020 00:00:00	15/10/2020 00:00:00	22,432367	35,82	77,84
1	6	3519	0	0	0	0	19/05/2020 00:00:00	24/11/2020 00:00:00	4,42425	5,1	9,9
1	6	3528	1	0	1	0	27/03/2020 00:00:00	28/02/2020 00:00:00	90,124958	101,43	183,12
1	6	3529	0	0	0	0	28/02/2020 00:00:00	28/02/2020 00:00:00	91,889776	101,43	0
1	6	3530	4	0	0	4	08/11/2019 00:00:00	14/12/2020 00:00:00	64,795372	84	139
1	6	3530	4	0	0	4	08/11/2019 00:00:00	14/12/2020 00:00:00	64,795372	84	151,51
1	6	3533	7	0	0	7	13/03/2020 00:00:00	02/02/2021 00:00:00	61,352633	64,9	0
1	6	3533	7	0	0	7	13/03/2020 00:00:00	02/02/2021 00:00:00	61,352633	64,9	143,88
1	6	3539	8	0	0	8	04/02/2020 00:00:00	05/02/2021 00:00:00	86,359379	113,71	263,2
1	6	3542	0	0	0	0	18/12/2019 00:00:00	19/12/2019 00:00:00	35,52615	38,9	86,68
1	6	3543	0	0	0	0	03/10/2019 00:00:00	07/10/2019 00:00:00	30,769331	38,9	79,52
1	6	3544	0	0	0	0	18/12/2019 00:00:00	19/12/2019 00:00:00	35,52615	38,9	0
1	6	3550	0	0	0	0	07/03/2020 00:00:00	09/03/2020 00:00:00	41,927055	38,9	86,68
1	6	3551	0	0	0	0	03/10/2019 00:00:00	05/11/2020 00:00:00	28,870972	36,5	86,68
1	6	3561	0	0	0	0	26/10/2020 00:00:00	24/11/2020 00:00:00	50,930772	58,36	0
1	6	3574	8	0	0	8	10/10/2019 00:00:00	10/12/2020 00:00:00	2,016937	2,325	0
1	6	3576	12	0	10	2	12/06/2020 00:00:00	17/02/2021 00:00:00	1,965964	2,35	0
1	6	3587	0	0	0	0	03/12/2019 00:00:00	29/06/2020 00:00:00	14,419287	16,48	33,9
1	6	3599	0	0	0	0	20/07/2020 00:00:00		35,774903	35,75	108,64
1	6	3600	3	0	0	3	20/07/2020 00:00:00		39,139081	39,29	117,6
1	6	3600	3	0	0	3	20/07/2020 00:00:00		39,139081	39,29	128,18
1	6	3601	1	0	1	0	19/11/2019 00:00:00	06/08/2020 00:00:00	15,461693	17,5	0
1	6	3603	16	0	0	16	09/02/2021 00:00:00	23/02/2021 00:00:00	13,34975	16,44	43,68
1	6	3623	1	1	0	0	06/01/2020 00:00:00	12/02/2020 00:00:00	89,530466	85,77	185
1	6	3623	1	1	0	0	06/01/2020 00:00:00	12/02/2020 00:00:00	89,530466	85,77	201,65
1	6	3635	0	0	0	0	18/12/2019 00:00:00	19/12/2019 00:00:00	35,529145	38,9	0
1	6	3644	274	0	187	87	17/11/2020 00:00:00	23/02/2021 00:00:00	20,127846	20,9	0
1	6	3645	0	0	0	0	18/12/2019 00:00:00	10/01/2020 00:00:00	35,161387	38,5	0
1	6	3649	184	1	1	182	18/02/2021 00:00:00	23/02/2021 00:00:00	5,305798	6,463333	0
1	6	3651	0	0	0	0	20/12/2019 00:00:00	23/12/2019 00:00:00	81,675		189
1	6	3652	93	0	0	93	15/07/2020 00:00:00	19/06/2020 00:00:00	39,887204	27,83	0
1	6	3655	0	0	0	0	19/05/2020 00:00:00	29/05/2020 00:00:00	18,036748	27,54	0
1	6	3670	0	0	0	0	31/01/2020 00:00:00	03/02/2020 00:00:00	57,32816	54,9	152,6
1	6	3678	76	0	0	76	18/02/2021 00:00:00	23/02/2021 00:00:00	1,161053	1,46666	4,25
1	6	3680	4	4	0	0	03/02/2020 00:00:00	05/10/2020 00:00:00	0,891609	1,0227	1,9
1	6	3683	0	0	0	0	10/03/2020 00:00:00	22/02/2021 00:00:00	213,671751	261,95	0
1	6	3685	10	0	0	10	20/11/2020 00:00:00	18/02/2021 00:00:00	18,637491	21,11	65,29
1	6	3686	1	0	1	0	10/03/2020 00:00:00	17/02/2020 00:00:00	175,546087	215,21	540
1	6	3687	2	0	0	2	04/11/2020 00:00:00	22/02/2021 00:00:00	13,191066	15,75	29,98
1	6	3694	57	0	0	57	18/09/2020 00:00:00	22/01/2021 00:00:00	51,615539	150,32	0
1	6	3698	5	0	5	0	03/04/2020 00:00:00	03/04/2020 00:00:00	8,1675		0
1	6	3706	0	0	0	0	26/02/2020 00:00:00		5,363325	5,91	0
1	6	3711	0	0	0	0	28/02/2020 00:00:00	28/02/2020 00:00:00	81,675		0
1	6	3716	21	0	0	21	19/02/2021 00:00:00	17/02/2021 00:00:00	32,863572	41,97	62,57
1	6	3721	3	0	0	3	25/04/2020 00:00:00		160,661344	133	410
1	6	3723	1	0	0	1	10/12/2020 00:00:00	04/02/2021 00:00:00	266,065375	317,69	0
1	6	3723	1	0	0	1	10/12/2020 00:00:00	04/02/2021 00:00:00	266,065375	317,69	433,82
1	6	3726	0	0	0	0	05/03/2020 00:00:00	05/03/2020 00:00:00	81,675		0
1	6	3738	98	0	98	0	18/03/2020 00:00:00	20/03/2020 00:00:00	6	6	18
1	6	3749	12	1	0	11	02/02/2021 00:00:00	12/02/2021 00:00:00	49,687518	52,8	107,91
1	6	3750	58	0	0	58	18/02/2021 00:00:00	23/02/2021 00:00:00	37,952376	43,563333	0
1	6	3751	0	0	0	0	03/04/2020 00:00:00	03/04/2020 00:00:00	3,297259	4,0833	0
1	6	3756	0	0	0	0	29/04/2020 00:00:00	28/04/2020 00:00:00	61,681801	54,9	0
1	6	3757	16	0	6	10	29/04/2020 00:00:00	12/01/2021 00:00:00	15,42045	13,725	127,9
1	6	3759	5	0	0	5	29/04/2020 00:00:00		116,8472	104	0
1	6	3764	43	1	0	42	01/10/2020 00:00:00	22/02/2021 00:00:00	15,819789	31,8	75
1	6	3771	16	0	0	16	31/12/2020 00:00:00	09/02/2021 00:00:00	23,036722	44,09	0
1	6	3772	81	0	20	61	02/02/2021 00:00:00	23/02/2021 00:00:00	25,076103	21,51	46
1	6	3779	0	0	0	0	08/04/2020 00:00:00	07/12/2020 00:00:00	81,675		190
1	6	3784	1	1	0	0	14/09/2020 00:00:00	23/09/2020 00:00:00	2,879432	3,565833	0
1	6	3785	147	12	0	135	20/04/2020 00:00:00	22/10/2020 00:00:00	78,588	90	165
1	6	3793	10	0	0	10	21/07/2020 00:00:00	22/01/2021 00:00:00	101,656221	104,41	235
1	6	3795	19	0	0	19	09/12/2020 00:00:00	15/12/2020 00:00:00	94,616634	94,7582	0
1	6	3796	5	0	0	5	29/09/2020 00:00:00	08/02/2021 00:00:00	67,186615	73,46	159
1	6	3798	2	0	0	2	25/04/2020 00:00:00		135,888287	139,57	315
1	6	3810	10	0	0	10	17/07/2020 00:00:00	23/06/2020 00:00:00	119,629757	122,87	0
1	6	3812	0	0	0	0	25/04/2020 00:00:00	22/02/2021 00:00:00	63,182187	64,89	0
1	6	3813	3	0	0	3	08/09/2020 00:00:00	07/07/2020 00:00:00	70,909109	72,83	155
1	6	3814	2	0	0	2	25/04/2020 00:00:00		84,520725	86,81	195
1	6	3815	2	0	0	2	25/04/2020 00:00:00		190,727062	195,89	0
1	6	3818	1	0	0	1	25/04/2020 00:00:00	21/01/2021 00:00:00	88,365312	90,76	0
1	6	3821	0	0	0	0	07/12/2020 00:00:00	12/02/2021 00:00:00	56,605866	52,6122	0
1	6	3821	0	0	0	0	07/12/2020 00:00:00	12/02/2021 00:00:00	56,605866	52,6122	113
1	6	3825	4	0	0	4	17/07/2020 00:00:00		146,831875	150,81	336
1	6	3837	44	0	0	44	24/07/2020 00:00:00	23/02/2021 00:00:00	116,92267	120,09	268
1	6	3845	9	0	0	9	19/10/2020 00:00:00	01/10/2020 00:00:00	56,24241	67,35	130
1	6	3845	9	0	0	9	19/10/2020 00:00:00	01/10/2020 00:00:00	56,24241	67,35	141,7
1	6	3852	3	0	0	3	14/09/2020 00:00:00	23/11/2020 00:00:00	27,246986	34,42	72,9
1	6	3856	0	0	0	0	29/12/2020 00:00:00	10/02/2021 00:00:00	37,313949	42	61
1	6	3857	5	0	0	5	29/12/2020 00:00:00	02/02/2021 00:00:00	37,313949	42	63,9
1	6	3859	47	0	0	47	29/12/2020 00:00:00	19/02/2021 00:00:00	15,991693	18	23
1	6	3860	64	1	0	63	29/12/2020 00:00:00	08/02/2021 00:00:00	24,520596	27,6	27,5
1	6	3864	0	0	0	0	08/09/2020 00:00:00	06/10/2020 00:00:00	36,84197	37,84	81
1	6	3869	17	0	17	0	05/05/2020 00:00:00	20/11/2020 00:00:00	56,990156	57,56	55,9
1	6	3869	17	0	17	0	05/05/2020 00:00:00	20/11/2020 00:00:00	56,990156	57,56	78
1	6	3871	3	0	0	3	21/05/2020 00:00:00		86,174733	88,51	0
1	6	3871	3	0	0	3	21/05/2020 00:00:00		86,174733	88,51	212
1	6	3873	201	1	0	200	09/10/2020 00:00:00	23/02/2021 00:00:00	11,981255	12,31	17,9
1	6	3873	201	1	0	200	09/10/2020 00:00:00	23/02/2021 00:00:00	11,981255	12,31	23
1	6	3874	1	0	0	1	25/08/2020 00:00:00	05/02/2021 00:00:00	15,798688	16,226667	29,9
1	6	3880	105	14	0	91	06/05/2020 00:00:00	22/02/2021 00:00:00	4,067281	5,8	8,9
1	6	3886	0	0	0	0	14/05/2020 00:00:00	21/10/2020 00:00:00	84,636537	60	240
1	6	3888	0	0	0	0	14/05/2020 00:00:00	19/05/2020 00:00:00	134,97631	101,06	359,7
1	6	3899	0	0	0	0			0		0
1	6	3910	4	4	0	0	12/01/2021 00:00:00	22/02/2021 00:00:00	5,953418	6,9	11,9
1	6	3915	39	0	0	39	09/12/2020 00:00:00	22/02/2021 00:00:00	65,316778	65,2142	0
1	6	3916	64	0	60	4	17/11/2020 00:00:00	23/02/2021 00:00:00	21,131384	22	53,9
1	6	3917	401	0	360	41	27/11/2020 00:00:00	23/02/2021 00:00:00	23,804996	28,35	51,9
1	6	3918	0	0	0	0	13/08/2020 00:00:00	22/09/2020 00:00:00	13,002299	13,3	0
1	6	3919	43	0	0	43	30/07/2020 00:00:00	03/09/2020 00:00:00	17,069548	23,776667	0
1	6	3921	695	0	0	695	26/06/2020 00:00:00	24/06/2020 00:00:00	14,311459	17,024	32,59
1	6	3922	9	0	0	9	08/06/2020 00:00:00	22/02/2021 00:00:00	166,784287	188,91	539,55
1	6	3925	103	0	0	103	08/09/2020 00:00:00	11/02/2021 00:00:00	77,814222	80	155
1	6	3927	4	0	0	4	12/06/2020 00:00:00	04/09/2020 00:00:00	111,237425	119	0
1	6	3929	5	0	0	5	12/06/2020 00:00:00		69,355288	78	163,39
1	6	3930	29	0	0	29	03/02/2021 00:00:00	23/02/2021 00:00:00	48,3024	55,68	40,33
1	6	3932	6	0	0	6	26/10/2020 00:00:00	25/01/2021 00:00:00	66,91625	79,9	0
1	6	3932	6	0	0	6	26/10/2020 00:00:00	25/01/2021 00:00:00	66,91625	79,9	173,31
